timestep,kernel_size,kernel_size_through_layers,num_layers,out_layers,accuracy_train,loss_train,accuracy_test
32,0.2,increase,3,decrease,"[0.578125, 0.640625, 0.6875, 0.671875, 0.625, 0.609375, 0.65625, 0.765625, 0.796875, 0.828125, 0.8125, 0.796875, 0.765625, 0.78125, 0.796875, 0.875, 0.859375, 0.78125, 0.78125, 0.8125, 0.84375, 0.796875, 0.8125, 0.796875, 0.75, 0.8125, 0.828125, 0.84375, 0.8125, 0.78125, 0.703125, 0.828125, 0.8125, 0.875, 0.875, 0.78125, 0.8125, 0.796875, 0.8125, 0.796875, 0.875, 0.859375, 0.859375, 0.859375, 0.84375, 0.890625, 0.84375, 0.921875, 0.84375, 0.9375, 0.90625, 0.890625, 0.84375, 0.8125, 0.890625, 0.859375, 0.84375, 0.859375, 0.875, 0.875, 0.9375, 0.890625, 0.890625, 0.875, 0.890625, 0.9375, 0.796875, 0.921875, 0.890625, 0.875, 0.84375, 0.875, 0.875, 0.90625]","[0.6888599991798401, 0.6474675536155701, 0.5891174674034119, 0.5720780491828918, 0.578707754611969, 0.6332969069480896, 0.5550208687782288, 0.5283049941062927, 0.5148620009422302, 0.5373667478561401, 0.5244823098182678, 0.5035520792007446, 0.5140990614891052, 0.5136455297470093, 0.4496874213218689, 0.41331717371940613, 0.4702564477920532, 0.4933634102344513, 0.4931330680847168, 0.466987669467926, 0.4383739233016968, 0.4446899890899658, 0.4679850935935974, 0.42980101704597473, 0.48104286193847656, 0.45164018869400024, 0.3921660780906677, 0.4217997193336487, 0.4432327151298523, 0.41074806451797485, 0.549513041973114, 0.4352533221244812, 0.4253928065299988, 0.3833240866661072, 0.3758232295513153, 0.43173250555992126, 0.39162570238113403, 0.531312882900238, 0.39123812317848206, 0.41574761271476746, 0.30615848302841187, 0.30642449855804443, 0.33414795994758606, 0.31053033471107483, 0.37611398100852966, 0.36262747645378113, 0.37069517374038696, 0.29800522327423096, 0.35215508937835693, 0.22920727729797363, 0.21329720318317413, 0.36981841921806335, 0.39482545852661133, 0.2924101650714874, 0.38901954889297485, 0.42596638202667236, 0.3071705400943756, 0.3384832441806793, 0.3735698163509369, 0.19947576522827148, 0.19427132606506348, 0.2660975456237793, 0.2713147699832916, 0.34158438444137573, 0.28961804509162903, 0.18139243125915527, 0.3050403594970703, 0.21626287698745728, 0.19960279762744904, 0.3455914258956909, 0.3587470054626465, 0.26402366161346436, 0.2807174623012543, 0.22526967525482178]",70.40816326530613
32,0.2,increase,3,increase,"[0.546875, 0.6875, 0.671875, 0.796875, 0.71875, 0.8125, 0.8125, 0.765625, 0.8125, 0.796875, 0.875, 0.859375, 0.78125, 0.78125, 0.78125, 0.84375, 0.796875, 0.875, 0.890625, 0.859375, 0.875, 0.921875, 0.9375, 0.90625, 0.890625, 0.953125, 0.953125, 0.921875, 0.90625, 0.875, 0.9375, 0.9375, 0.9375, 0.96875, 0.96875, 0.921875, 0.984375, 0.984375, 0.984375, 0.953125, 0.953125, 0.984375, 0.984375, 0.984375, 1.0, 0.96875, 1.0, 1.0, 0.984375, 1.0, 0.984375, 1.0, 1.0, 1.0, 1.0, 1.0, 0.984375, 1.0, 1.0, 1.0, 0.984375, 1.0, 0.96875, 1.0, 0.984375, 0.984375, 1.0, 1.0, 1.0, 1.0, 1.0, 0.984375, 1.0, 1.0]","[0.6849233508110046, 0.5995744466781616, 0.5333464741706848, 0.5208667516708374, 0.5551781058311462, 0.5175455808639526, 0.49274080991744995, 0.5031749606132507, 0.4361908435821533, 0.4291253685951233, 0.3620910048484802, 0.3904675841331482, 0.4447479844093323, 0.45977783203125, 0.48149433732032776, 0.3626263439655304, 0.44249263405799866, 0.33389368653297424, 0.24691854417324066, 0.29988428950309753, 0.3131912648677826, 0.1749526858329773, 0.19260065257549286, 0.22237803041934967, 0.2095395177602768, 0.0932990238070488, 0.16523978114128113, 0.12041793018579483, 0.19597139954566956, 0.34432825446128845, 0.16199550032615662, 0.10929209738969803, 0.13144315779209137, 0.09237540513277054, 0.06442819535732269, 0.1456996500492096, 0.11758511513471603, 0.06084231287240982, 0.05776338651776314, 0.15146507322788239, 0.08158105611801147, 0.0587695874273777, 0.03418048471212387, 0.03654072433710098, 0.005743343848735094, 0.06318411976099014, 0.00499302102252841, 0.008676002733409405, 0.020175419747829437, 0.005386159289628267, 0.03862430155277252, 0.0077005308121442795, 0.002540042856708169, 0.0014695602003484964, 0.002516427543014288, 0.011551445350050926, 0.037525471299886703, 0.021453285589814186, 0.00257662171497941, 0.003944088704884052, 0.030906716361641884, 0.00782608799636364, 0.10950624197721481, 0.004529183264821768, 0.027546856552362442, 0.049285296350717545, 0.0008025520946830511, 0.009427657350897789, 0.010157960467040539, 0.009190475568175316, 0.009891480207443237, 0.013304308988153934, 0.0023136490490287542, 0.0024140935856848955]",80.61224489795919
32,0.2,increase,4,keep_length,"[0.375, 0.71875, 0.6875, 0.703125, 0.765625, 0.734375, 0.8125, 0.78125, 0.765625, 0.734375, 0.734375, 0.828125, 0.765625, 0.796875, 0.890625, 0.765625, 0.8125, 0.84375, 0.84375, 0.875, 0.84375, 0.8125, 0.875, 0.828125, 0.90625, 0.8125, 0.859375, 0.859375, 0.875, 0.90625, 0.890625, 0.890625, 0.9375, 0.9375, 0.875, 0.796875, 0.9375, 0.890625, 0.90625, 0.90625, 0.859375, 0.953125, 0.9375, 0.96875, 0.890625, 0.9375, 0.984375, 0.890625, 0.921875, 0.921875, 0.9375, 0.9375, 0.9375, 0.78125, 0.90625, 0.90625, 0.96875, 0.90625, 0.9375, 0.953125, 0.984375, 0.921875, 0.984375, 0.921875, 0.9375, 0.921875, 0.9375, 0.96875, 0.984375, 0.9375, 0.96875, 0.953125, 0.984375, 0.953125]","[0.6977794170379639, 0.6625301837921143, 0.6432076692581177, 0.5544316172599792, 0.5721690058708191, 0.5660651922225952, 0.5692207217216492, 0.47419989109039307, 0.5154513120651245, 0.5065078139305115, 0.5081439018249512, 0.44239404797554016, 0.569200336933136, 0.48167410492897034, 0.3930918276309967, 0.44808200001716614, 0.45268842577934265, 0.4199225902557373, 0.3731423020362854, 0.34416428208351135, 0.3723627030849457, 0.4265277683734894, 0.3734723925590515, 0.3183664083480835, 0.35161933302879333, 0.39266273379325867, 0.2950136363506317, 0.31979429721832275, 0.2799155116081238, 0.192399799823761, 0.24023449420928955, 0.23250523209571838, 0.2669893801212311, 0.19912150502204895, 0.2925688922405243, 0.3315913677215576, 0.1722509115934372, 0.3065009117126465, 0.36327987909317017, 0.22936420142650604, 0.3439265191555023, 0.13036471605300903, 0.16240975260734558, 0.16443024575710297, 0.1942588835954666, 0.15463730692863464, 0.060848068445920944, 0.22292211651802063, 0.22378742694854736, 0.18790146708488464, 0.16656960546970367, 0.202811598777771, 0.12480608373880386, 0.3789431154727936, 0.2583470940589905, 0.1618775874376297, 0.10429535806179047, 0.18986116349697113, 0.12683655321598053, 0.16032816469669342, 0.08802837878465652, 0.18101200461387634, 0.06122671067714691, 0.15184150636196136, 0.09940805286169052, 0.24480362236499786, 0.13772353529930115, 0.10828246176242828, 0.06710933148860931, 0.1063375473022461, 0.06897243112325668, 0.07825426757335663, 0.07390911877155304, 0.08310224115848541]",69.38775510204081
32,0.2,increase,4,decrease,"[0.609375, 0.71875, 0.703125, 0.65625, 0.65625, 0.703125, 0.734375, 0.765625, 0.84375, 0.71875, 0.71875, 0.828125, 0.765625, 0.6875, 0.75, 0.78125, 0.75, 0.796875, 0.828125, 0.84375, 0.8125, 0.703125, 0.84375, 0.765625, 0.84375, 0.84375, 0.8125, 0.84375, 0.828125, 0.8125, 0.703125, 0.75, 0.78125, 0.828125, 0.859375, 0.890625, 0.828125, 0.859375, 0.859375, 0.796875, 0.875, 0.90625, 0.828125, 0.84375, 0.890625, 0.9375, 0.875, 0.890625, 0.890625, 0.875, 0.9375, 0.765625, 0.8125, 0.890625, 0.890625, 0.90625, 0.875, 0.90625, 0.828125, 0.859375, 0.875, 0.90625, 0.84375, 0.84375, 0.9375, 0.890625, 0.859375, 0.953125, 0.875, 0.859375, 0.890625, 0.859375, 0.859375, 0.859375]","[0.6865600347518921, 0.6592747569084167, 0.5581955313682556, 0.5786275863647461, 0.5737079977989197, 0.5290071368217468, 0.5422424674034119, 0.4996078610420227, 0.5113025307655334, 0.5151587724685669, 0.536087155342102, 0.4539738893508911, 0.5342569351196289, 0.5492129325866699, 0.5103633403778076, 0.4821542501449585, 0.41780462861061096, 0.4838866591453552, 0.38549068570137024, 0.40430521965026855, 0.4047195017337799, 0.5627562403678894, 0.37214624881744385, 0.4794335663318634, 0.39789748191833496, 0.34725332260131836, 0.4337044656276703, 0.3676624298095703, 0.36306390166282654, 0.44016024470329285, 0.5198484659194946, 0.45349952578544617, 0.4604935050010681, 0.37235864996910095, 0.2992602288722992, 0.2843732237815857, 0.29920825362205505, 0.3628280460834503, 0.30954453349113464, 0.5534576773643494, 0.35740265250205994, 0.25246569514274597, 0.4560127854347229, 0.27815496921539307, 0.35830560326576233, 0.19540570676326752, 0.25930556654930115, 0.2662411034107208, 0.3155500590801239, 0.35476523637771606, 0.20356592535972595, 0.49800774455070496, 0.4204733669757843, 0.27696627378463745, 0.30147406458854675, 0.20262441039085388, 0.2829872965812683, 0.21048282086849213, 0.34699052572250366, 0.20171593129634857, 0.33003365993499756, 0.2209327667951584, 0.30807721614837646, 0.33498093485832214, 0.1384991854429245, 0.21413935720920563, 0.310073584318161, 0.18277938663959503, 0.23225340247154236, 0.3144233822822571, 0.24747329950332642, 0.2572305500507355, 0.2950625717639923, 0.2782268822193146]",59.183673469387756
32,0.2,increase,4,increase,"[0.421875, 0.671875, 0.703125, 0.671875, 0.828125, 0.671875, 0.71875, 0.8125, 0.703125, 0.65625, 0.765625, 0.75, 0.75, 0.671875, 0.671875, 0.671875, 0.796875, 0.8125, 0.71875, 0.6875, 0.875, 0.890625, 0.8125, 0.78125, 0.828125, 0.875, 0.875, 0.9375, 0.90625, 0.921875, 0.921875, 0.953125, 0.984375, 0.984375, 0.984375, 0.984375, 1.0, 1.0, 0.984375, 0.984375, 1.0, 1.0, 1.0, 0.984375, 1.0, 1.0, 1.0, 0.984375, 0.984375, 1.0, 1.0, 0.984375, 1.0, 1.0, 1.0, 0.96875, 1.0, 1.0, 1.0, 1.0, 1.0, 0.984375, 0.984375, 1.0, 0.984375, 1.0, 0.984375, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.6946905851364136, 0.6632070541381836, 0.679749608039856, 0.614124596118927, 0.6160024404525757, 0.5682001709938049, 0.5616546869277954, 0.500321626663208, 0.5387806296348572, 0.5728795528411865, 0.4889090359210968, 0.47384700179100037, 0.4516131281852722, 0.546001672744751, 0.5232669115066528, 0.5879282355308533, 0.4988025724887848, 0.43444082140922546, 0.46676105260849, 0.5056101083755493, 0.3262505531311035, 0.32561829686164856, 0.5638070702552795, 0.4114367961883545, 0.37503668665885925, 0.35890933871269226, 0.285241961479187, 0.15543213486671448, 0.20590828359127045, 0.2473432570695877, 0.18503651022911072, 0.1735067516565323, 0.07540719211101532, 0.0489981509745121, 0.08407551050186157, 0.05448499694466591, 0.028907286003232002, 0.017614133656024933, 0.03730141744017601, 0.02701200172305107, 0.005768392700701952, 0.007432233542203903, 0.010699092410504818, 0.021392812952399254, 0.010696998797357082, 0.0036837642546743155, 0.005341363605111837, 0.06844934821128845, 0.01599912717938423, 0.0026635853573679924, 0.015327177941799164, 0.022736402228474617, 0.0017171015497297049, 0.0014195282710716128, 0.004418916534632444, 0.13330352306365967, 0.010033546015620232, 0.001094625797122717, 0.012946553528308868, 0.00996418111026287, 0.022352229803800583, 0.07384777814149857, 0.031581562012434006, 0.015417761169373989, 0.29930129647254944, 0.0006291672470979393, 0.061440061777830124, 0.005884269718080759, 0.0020250678062438965, 0.0005315984017215669, 0.0009592937421984971, 0.009771713055670261, 0.0008003392140381038, 0.0002522977883927524]",71.42857142857143
32,0.2,decrease,2,keep_length,"[0.34375, 0.8125, 0.796875, 0.765625, 0.703125, 0.765625, 0.78125, 0.828125, 0.8125, 0.78125, 0.765625, 0.78125, 0.8125, 0.859375, 0.78125, 0.84375, 0.828125, 0.859375, 0.78125, 0.828125, 0.796875, 0.859375, 0.875, 0.796875, 0.765625, 0.828125, 0.8125, 0.8125, 0.84375, 0.796875, 0.828125, 0.875, 0.828125, 0.796875, 0.8125, 0.875, 0.734375, 0.828125, 0.859375, 0.8125, 0.859375, 0.875, 0.84375, 0.84375, 0.90625, 0.90625, 0.8125, 0.859375, 0.890625, 0.859375, 0.828125, 0.90625, 0.90625, 0.78125, 0.875, 0.828125, 0.875, 0.875, 0.828125, 0.84375, 0.875, 0.90625, 0.96875, 0.890625, 0.9375, 0.875, 0.921875, 0.875, 0.890625, 0.859375, 0.875, 0.875, 0.828125, 0.890625]","[0.7770355343818665, 0.5740945339202881, 0.580280065536499, 0.5652478337287903, 0.5899301171302795, 0.5351602435112, 0.5032981634140015, 0.4387049674987793, 0.48483386635780334, 0.55154949426651, 0.4799445569515228, 0.48913657665252686, 0.46686217188835144, 0.4152301549911499, 0.5100328326225281, 0.4146074950695038, 0.4493146538734436, 0.4112476110458374, 0.45766186714172363, 0.372017502784729, 0.48719802498817444, 0.3592495322227478, 0.36405980587005615, 0.4061617851257324, 0.5147300958633423, 0.4051763415336609, 0.4161139726638794, 0.3971415162086487, 0.420749306678772, 0.37778010964393616, 0.38250964879989624, 0.38531163334846497, 0.33799391984939575, 0.4813464879989624, 0.3938513398170471, 0.3493894934654236, 0.47754642367362976, 0.3800884783267975, 0.39811593294143677, 0.37471720576286316, 0.34367626905441284, 0.337189257144928, 0.34531983733177185, 0.397335022687912, 0.32322996854782104, 0.31877055764198303, 0.3613549768924713, 0.3507421612739563, 0.2606968879699707, 0.35011544823646545, 0.3399743139743805, 0.2815673351287842, 0.37087690830230713, 0.41787034273147583, 0.3204238712787628, 0.40212151408195496, 0.3481404781341553, 0.32380351424217224, 0.39847373962402344, 0.30883675813674927, 0.2894728481769562, 0.29154741764068604, 0.20163731276988983, 0.25657108426094055, 0.2525428235530853, 0.26093590259552, 0.2547575831413269, 0.28931814432144165, 0.26274508237838745, 0.29894334077835083, 0.2946513891220093, 0.3345106840133667, 0.3707558214664459, 0.2951476275920868]",70.40816326530613
32,0.2,decrease,2,decrease,"[0.46875, 0.796875, 0.828125, 0.71875, 0.8125, 0.796875, 0.734375, 0.796875, 0.828125, 0.6875, 0.734375, 0.734375, 0.8125, 0.765625, 0.78125, 0.796875, 0.84375, 0.796875, 0.8125, 0.796875, 0.75, 0.859375, 0.78125, 0.890625, 0.828125, 0.78125, 0.875, 0.796875, 0.78125, 0.8125, 0.828125, 0.734375, 0.828125, 0.78125, 0.859375, 0.859375, 0.8125, 0.875, 0.8125, 0.796875, 0.828125, 0.796875, 0.796875, 0.828125, 0.796875, 0.828125, 0.953125, 0.828125, 0.84375, 0.8125, 0.828125, 0.890625, 0.875, 0.828125, 0.890625, 0.859375, 0.828125, 0.796875, 0.84375, 0.84375, 0.84375, 0.8125, 0.859375, 0.921875, 0.890625, 0.8125, 0.84375, 0.828125, 0.84375, 0.8125, 0.796875, 0.828125, 0.765625, 0.78125]","[0.6882472038269043, 0.5401669144630432, 0.5670505166053772, 0.5616447329521179, 0.4740135371685028, 0.5144127607345581, 0.5436914563179016, 0.504590630531311, 0.472324013710022, 0.5501334071159363, 0.5196393728256226, 0.49218180775642395, 0.4311322271823883, 0.46408984065055847, 0.5093784332275391, 0.47658592462539673, 0.38403457403182983, 0.4466191232204437, 0.45453059673309326, 0.4700394570827484, 0.4612770676612854, 0.44757068157196045, 0.4562528133392334, 0.39248496294021606, 0.47431400418281555, 0.4416753947734833, 0.4120171070098877, 0.4507930874824524, 0.4456484317779541, 0.43964555859565735, 0.4572988450527191, 0.5063382983207703, 0.4240603744983673, 0.48409974575042725, 0.4802456498146057, 0.3567879796028137, 0.3844568133354187, 0.378600150346756, 0.41875532269477844, 0.3399314880371094, 0.4125231206417084, 0.40265053510665894, 0.40632838010787964, 0.40352463722229004, 0.36194026470184326, 0.34242284297943115, 0.24782343208789825, 0.32048484683036804, 0.34417524933815, 0.4169358015060425, 0.3352287709712982, 0.3337496519088745, 0.35471946001052856, 0.35985714197158813, 0.32223060727119446, 0.2858598828315735, 0.4264989197254181, 0.3545210063457489, 0.3136747181415558, 0.3503255844116211, 0.34593790769577026, 0.37286847829818726, 0.3461625576019287, 0.26447969675064087, 0.2797704041004181, 0.38176876306533813, 0.3377910852432251, 0.37295296788215637, 0.33440250158309937, 0.43830737471580505, 0.43664517998695374, 0.33007413148880005, 0.4294681251049042, 0.45674675703048706]",73.46938775510205
32,0.2,decrease,2,increase,"[0.40625, 0.734375, 0.734375, 0.828125, 0.8125, 0.796875, 0.859375, 0.8125, 0.796875, 0.84375, 0.796875, 0.8125, 0.796875, 0.78125, 0.84375, 0.828125, 0.765625, 0.90625, 0.859375, 0.75, 0.875, 0.796875, 0.875, 0.84375, 0.828125, 0.90625, 0.890625, 0.921875, 0.828125, 0.796875, 0.890625, 0.84375, 0.890625, 0.921875, 0.828125, 0.90625, 0.875, 0.859375, 0.90625, 0.953125, 0.90625, 0.921875, 0.90625, 0.921875, 0.921875, 0.890625, 0.921875, 0.9375, 0.921875, 0.921875, 0.984375, 0.921875, 0.921875, 0.84375, 0.953125, 0.984375, 0.921875, 0.921875, 0.96875, 0.96875, 0.9375, 0.921875, 0.96875, 0.96875, 0.9375, 0.953125, 0.953125, 0.953125, 0.96875, 0.9375, 0.96875, 0.984375, 0.984375, 0.921875]","[0.7290076017379761, 0.5398294925689697, 0.5244618654251099, 0.47773125767707825, 0.47821223735809326, 0.506179690361023, 0.46549978852272034, 0.42325037717819214, 0.47799327969551086, 0.44444796442985535, 0.4996081590652466, 0.44081470370292664, 0.4516065716743469, 0.43041661381721497, 0.3895825147628784, 0.3651270270347595, 0.4203560948371887, 0.289201021194458, 0.3331858217716217, 0.40787822008132935, 0.29489433765411377, 0.3232761025428772, 0.26773974299430847, 0.3658798336982727, 0.38595452904701233, 0.2700677812099457, 0.2737196981906891, 0.26736223697662354, 0.3756650984287262, 0.32167962193489075, 0.2325800210237503, 0.24789811670780182, 0.2225458025932312, 0.28234919905662537, 0.3838111460208893, 0.2331831008195877, 0.27770450711250305, 0.2988722026348114, 0.21098092198371887, 0.15197908878326416, 0.23345471918582916, 0.17313726246356964, 0.22814156115055084, 0.19522644579410553, 0.1604456752538681, 0.22394424676895142, 0.16099418699741364, 0.14737725257873535, 0.16197684407234192, 0.19533522427082062, 0.10669773072004318, 0.17617151141166687, 0.16286660730838776, 0.28910109400749207, 0.1844569891691208, 0.11390601843595505, 0.1932545006275177, 0.17581379413604736, 0.1157325729727745, 0.07296598702669144, 0.19510683417320251, 0.14551346004009247, 0.10094431787729263, 0.08642856031656265, 0.1468956470489502, 0.14428789913654327, 0.11023504287004471, 0.09168009459972382, 0.1254434436559677, 0.16118144989013672, 0.12104040384292603, 0.06092830002307892, 0.0941709578037262, 0.17056681215763092]",76.53061224489795
32,0.2,decrease,3,keep_length,"[0.53125, 0.765625, 0.765625, 0.640625, 0.8125, 0.796875, 0.796875, 0.703125, 0.765625, 0.734375, 0.828125, 0.796875, 0.75, 0.84375, 0.828125, 0.859375, 0.828125, 0.859375, 0.8125, 0.828125, 0.8125, 0.828125, 0.78125, 0.796875, 0.859375, 0.859375, 0.8125, 0.8125, 0.859375, 0.859375, 0.90625, 0.890625, 0.859375, 0.890625, 0.859375, 0.75, 0.859375, 0.734375, 0.921875, 0.828125, 0.890625, 0.90625, 0.890625, 0.90625, 0.875, 0.859375, 0.828125, 0.890625, 0.84375, 0.875, 0.875, 0.9375, 0.90625, 0.890625, 0.859375, 0.9375, 0.90625, 0.890625, 0.8125, 0.875, 0.84375, 0.953125, 0.890625, 0.90625, 0.9375, 0.96875, 0.921875, 0.9375, 0.890625, 0.9375, 0.890625, 0.890625, 0.953125, 0.9375]","[0.6882584095001221, 0.6610859036445618, 0.5664701461791992, 0.5741056203842163, 0.5044959783554077, 0.491006463766098, 0.5215484499931335, 0.5359348058700562, 0.5013017654418945, 0.5093843936920166, 0.4440738558769226, 0.4537625312805176, 0.4694600999355316, 0.41617703437805176, 0.46499955654144287, 0.3846369981765747, 0.37170547246932983, 0.36132755875587463, 0.4553948640823364, 0.4294034540653229, 0.406882107257843, 0.3956768214702606, 0.40037354826927185, 0.46380677819252014, 0.3505662977695465, 0.3674730658531189, 0.37102118134498596, 0.3660556674003601, 0.3175111711025238, 0.31951653957366943, 0.30455052852630615, 0.3103378415107727, 0.3847167491912842, 0.28258833289146423, 0.35676413774490356, 0.40941038727760315, 0.33584797382354736, 0.47405973076820374, 0.28563475608825684, 0.3653236925601959, 0.3031677305698395, 0.21580620110034943, 0.2757912576198578, 0.23475036025047302, 0.30889153480529785, 0.36800438165664673, 0.30059877038002014, 0.2740185558795929, 0.31339704990386963, 0.30093419551849365, 0.2980214059352875, 0.2991446852684021, 0.2825735807418823, 0.19294384121894836, 0.22094209492206573, 0.15866021811962128, 0.2598517835140228, 0.23355960845947266, 0.34359660744667053, 0.2541141211986542, 0.28339892625808716, 0.17355577647686005, 0.2602154612541199, 0.2216869294643402, 0.18476150929927826, 0.20512139797210693, 0.1891568899154663, 0.175035759806633, 0.28701886534690857, 0.20152564346790314, 0.2633354067802429, 0.2509753108024597, 0.15053610503673553, 0.16474293172359467]",74.48979591836735
32,0.2,decrease,3,decrease,"[0.390625, 0.671875, 0.65625, 0.78125, 0.734375, 0.734375, 0.78125, 0.8125, 0.796875, 0.75, 0.765625, 0.859375, 0.625, 0.78125, 0.71875, 0.84375, 0.75, 0.828125, 0.765625, 0.84375, 0.828125, 0.765625, 0.828125, 0.84375, 0.875, 0.859375, 0.859375, 0.84375, 0.828125, 0.875, 0.8125, 0.828125, 0.859375, 0.8125, 0.84375, 0.90625, 0.71875, 0.84375, 0.875, 0.84375, 0.8125, 0.828125, 0.875, 0.84375, 0.8125, 0.859375, 0.8125, 0.828125, 0.859375, 0.890625, 0.828125, 0.84375, 0.75, 0.875, 0.84375, 0.859375, 0.859375, 0.875, 0.8125, 0.828125, 0.828125, 0.828125, 0.828125, 0.8125, 0.890625, 0.9375, 0.875, 0.875, 0.953125, 0.875, 0.875, 0.828125, 0.84375, 0.875]","[0.7018975019454956, 0.6472529768943787, 0.5896128416061401, 0.5331234931945801, 0.5324994921684265, 0.515748918056488, 0.5331801176071167, 0.4947376549243927, 0.45999306440353394, 0.524652898311615, 0.5093395709991455, 0.44254976511001587, 0.5894057154655457, 0.46175843477249146, 0.5423669815063477, 0.46723878383636475, 0.493988037109375, 0.4371022880077362, 0.4457373023033142, 0.39963498711586, 0.4089304208755493, 0.4566746950149536, 0.4245140254497528, 0.4448472261428833, 0.361756831407547, 0.34953945875167847, 0.3999038338661194, 0.35030126571655273, 0.36630040407180786, 0.39010366797447205, 0.4319325089454651, 0.36535659432411194, 0.36851054430007935, 0.43810877203941345, 0.3810615539550781, 0.2967745363712311, 0.5094243884086609, 0.37964850664138794, 0.37756818532943726, 0.39096799492836, 0.37880831956863403, 0.3860023617744446, 0.3242861330509186, 0.41639474034309387, 0.35747966170310974, 0.3552038371562958, 0.3489346206188202, 0.3901807367801666, 0.3299679756164551, 0.26632893085479736, 0.32099947333335876, 0.30373892188072205, 0.3899131417274475, 0.28193235397338867, 0.4022349417209625, 0.2809293568134308, 0.32112976908683777, 0.330363005399704, 0.33602383732795715, 0.3826526403427124, 0.33123937249183655, 0.34445181488990784, 0.2879667282104492, 0.34899482131004333, 0.33147987723350525, 0.24950841069221497, 0.23314827680587769, 0.2661791145801544, 0.2150699496269226, 0.25686463713645935, 0.20595845580101013, 0.35106056928634644, 0.3444162905216217, 0.2926701009273529]",57.142857142857146
32,0.2,decrease,3,increase,"[0.578125, 0.703125, 0.828125, 0.65625, 0.71875, 0.765625, 0.796875, 0.671875, 0.765625, 0.78125, 0.84375, 0.859375, 0.75, 0.84375, 0.828125, 0.84375, 0.921875, 0.859375, 0.890625, 0.921875, 0.90625, 0.953125, 0.9375, 0.96875, 0.921875, 0.953125, 0.96875, 0.984375, 0.96875, 1.0, 1.0, 1.0, 0.984375, 1.0, 1.0, 0.984375, 0.96875, 0.96875, 1.0, 0.984375, 1.0, 0.984375, 1.0, 0.984375, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.984375, 1.0, 0.984375, 0.984375, 0.984375, 0.984375, 0.984375, 1.0, 0.984375, 1.0, 1.0, 0.984375, 1.0, 1.0, 1.0, 0.984375, 1.0]","[0.6818812489509583, 0.6054756045341492, 0.5184977054595947, 0.6198352575302124, 0.528477132320404, 0.5135007500648499, 0.5053596496582031, 0.5522634387016296, 0.5110195875167847, 0.44418594241142273, 0.42128944396972656, 0.3773217499256134, 0.5055514574050903, 0.36360305547714233, 0.3746185004711151, 0.46903514862060547, 0.23022690415382385, 0.29877424240112305, 0.21651075780391693, 0.16260090470314026, 0.19300416111946106, 0.14627626538276672, 0.20383334159851074, 0.12304075062274933, 0.18237191438674927, 0.16230110824108124, 0.07957327365875244, 0.12824948132038116, 0.05445485934615135, 0.029499704018235207, 0.027525940909981728, 0.024044256657361984, 0.034312810748815536, 0.022533347830176353, 0.020778639242053032, 0.0434248149394989, 0.07615505158901215, 0.056878820061683655, 0.0062852464616298676, 0.021027831360697746, 0.009914769791066647, 0.020596807822585106, 0.007396818138659, 0.025624696165323257, 0.012291200459003448, 0.018663421273231506, 0.016535285860300064, 0.0008679638267494738, 0.0013225487200543284, 0.007931636646389961, 0.002312361029908061, 0.0013599058147519827, 0.005538728553801775, 0.006610759999603033, 0.004800347611308098, 0.021188214421272278, 0.0014595803804695606, 0.03698042780160904, 0.004543599206954241, 0.0538315586745739, 0.08769799023866653, 0.02259906753897667, 0.08428382128477097, 0.02220265381038189, 0.005918317008763552, 0.031900450587272644, 0.007778027094900608, 0.0012195745948702097, 0.08833210170269012, 0.0031443031039088964, 0.019463548436760902, 0.0037449209485203028, 0.026982968673110008, 0.005502067506313324]",76.53061224489795
